id_medicamento,nombre_medicamento,pais,anio,bimestre,unidades_solicitadas,moneda
MED_VARENICLINA,vareniclina,estados_unidos,2024,3,49,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2024,4,170,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2024,5,47,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2024,6,34,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2025,1,44,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2025,2,43,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2025,3,159,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2025,4,29,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2025,5,64,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2025,6,158,EUR
MED_VARENICLINA,vareniclina,mexico,2023,1,34,EUR
MED_VARENICLINA,vareniclina,mexico,2023,2,28,EUR
MED_VARENICLINA,vareniclina,mexico,2023,3,46,EUR
MED_VARENICLINA,vareniclina,mexico,2023,4,22,EUR
MED_VARENICLINA,vareniclina,mexico,2023,5,120,EUR
MED_VARENICLINA,vareniclina,mexico,2023,6,35,EUR
MED_VARENICLINA,vareniclina,mexico,2024,1,142,EUR
MED_VARENICLINA,vareniclina,mexico,2024,2,53,EUR
MED_VARENICLINA,vareniclina,mexico,2024,3,44,EUR
MED_VARENICLINA,vareniclina,mexico,2024,4,51,EUR
MED_VARENICLINA,vareniclina,mexico,2024,5,42,EUR
MED_VARENICLINA,vareniclina,mexico,2024,6,43,EUR
MED_VARENICLINA,vareniclina,mexico,2025,1,48,EUR
MED_VARENICLINA,vareniclina,mexico,2025,2,144,EUR
MED_VARENICLINA,vareniclina,mexico,2025,3,40,EUR
MED_VARENICLINA,vareniclina,mexico,2025,4,53,EUR
MED_VARENICLINA,vareniclina,mexico,2025,5,42,EUR
MED_VARENICLINA,vareniclina,mexico,2025,6,169,EUR
